Team,Date,ELO,,,
MIL,2/3/14,1253.740256,,,
MIL,2/5/14,1249.436526,,,
MIL,2/8/14,1247.358002,,,
MIL,2/10/14,1238.37689,,,
MIL,2/12/14,1235.020671,,,
MIL,2/18/14,1242.338728,,,
MIL,2/20/14,1236.986067,,,
MIL,2/22/14,1234.731231,,,
MIL,2/24/14,1250.378631,,,
MIL,2/27/14,1248.602813,,,
MIL,3/1/14,1244.390428,,,
MIL,3/3/14,1275.218131,,,
MIL,3/5/14,1267.033819,,,
MIL,3/7/14,1260.297419,,,
MIL,3/8/14,1257.08565,,,
MIL,3/10/14,1265.990366,,,
MIL,3/11/14,1261.404007,,,
MIL,3/13/14,1256.726608,,,
MIL,3/15/14,1247.517696,,,
MIL,3/16/14,1243.3322,,,
MIL,3/18/14,1240.932698,,,
MIL,3/20/14,1238.940582,,,
MIL,3/23/14,1229.302975,,,
MIL,3/24/14,1227.394364,,,
MIL,3/27/14,1235.222353,,,
MIL,3/29/14,1231.701411,,,
MIL,3/31/14,1226.246177,,,
MIL,4/2/14,1222.820991,,,
MIL,4/4/14,1219.123133,,,
MIL,4/5/14,1217.466206,,,
MIL,4/9/14,1215.828193,,,
MIL,4/11/14,1225.25064,,,
MIL,4/12/14,1220.204256,,,
MIL,4/14/14,1217.097798,,,
MIL,4/16/14,1213.090584,,,
MIL,10/28/15,1425.712379,,,
MIL,10/30/15,1442.993861,,,
MIL,11/1/15,1434.686237,,,
MIL,11/2/15,1457.022838,,,
MIL,11/4/15,1451.375267,,,
MIL,11/6/15,1453.14914,,,
MIL,11/7/15,1456.223106,,,
MIL,11/17/15,1422.770267,,,
MIL,11/21/15,1413.458689,,,
MIL,11/23/15,1451.65535,,,
MIL,11/25/15,1422.744888,,,
MIL,11/27/15,1412.621076,,,
MIL,11/29/15,1427.448105,,,
MIL,12/2/15,1439.190418,,,
MIL,12/4/15,1440.204537,,,
MIL,12/5/15,1456.010371,,,
MIL,12/7/15,1454.072013,,,
MIL,12/11/15,1434.763969,,,
MIL,12/20/15,1445.391546,,,
MIL,12/23/15,1440.594632,,,
MIL,12/26/15,1424.6264,,,
MIL,12/29/15,1422.596328,,,
MIL,12/31/15,1439.071992,,,
MIL,1/2/16,1436.238646,,,
MIL,1/4/16,1422.06642,,,
MIL,1/10/16,1413.384488,,,
MIL,1/13/16,1429.712106,,,
MIL,1/16/16,1460.852655,,,
MIL,1/26/16,1450.939838,,,
MIL,1/28/16,1430.202063,,,
MIL,2/1/16,1429.88776,,,
MIL,2/2/16,1428.215565,,,
MIL,2/5/16,1433.780301,,,
MIL,2/11/16,1451.557883,,,
MIL,2/19/16,1438.51663,,,
MIL,2/27/16,1444.109754,,,
MIL,3/2/16,1458.612098,,,
MIL,3/4/16,1471.01188,,,
MIL,3/6/16,1457.757875,,,
MIL,3/13/16,1481.264501,,,
MIL,3/15/16,1464.316319,,,
MIL,3/17/16,1485.040774,,,
MIL,3/20/16,1466.674963,,,
MIL,3/21/16,1470.970134,,,
MIL,3/26/16,1446.405387,,,
MIL,3/30/16,1465.432302,,,
MIL,4/1/16,1465.117786,,,
MIL,4/10/16,1433.053931,,,
MIL,4/11/16,1422.12776,,,
MIL,4/13/16,1427.122251,,,
MIL,10/27/14,1286.067938,,,
MIL,10/29/14,1283.489492,,,
MIL,10/31/14,1294.259506,,,
MIL,11/1/14,1288.892956,,,
MIL,11/4/14,1303.811597,,,
MIL,11/5/14,1299.7218,,,
MIL,11/7/14,1294.798435,,,
MIL,11/8/14,1303.175647,,,
MIL,11/11/14,1319.378059,,,
MIL,11/14/14,1305.935613,,,
MIL,11/16/14,1323.694481,,,
MIL,11/18/14,1332.952285,,,
MIL,11/19/14,1343.647672,,,
MIL,11/21/14,1330.293032,,,
MIL,11/22/14,1325.111783,,,
MIL,11/25/14,1336.308552,,,
MIL,11/26/14,1357.257325,,,
MIL,11/28/14,1369.511473,,,
MIL,11/29/14,1363.850529,,,
MIL,12/2/14,1359.96694,,,
MIL,12/3/14,1357.90326,,,
MIL,12/5/14,1387.073034,,,
MIL,12/7/14,1377.342065,,,
MIL,12/9/14,1369.197966,,,
MIL,12/13/14,1383.235199,,,
MIL,12/15/14,1390.711092,,,
MIL,12/17/14,1386.545852,,,
MIL,12/18/14,1391.359625,,,
MIL,12/20/14,1388.421659,,,
MIL,12/23/14,1381.365455,,,
MIL,12/26/14,1423.272672,,,
MIL,12/27/14,1419.011624,,,
MIL,12/29/14,1429.26714,,,
MIL,12/31/14,1447.792609,,,
MIL,1/2/15,1442.954797,,,
MIL,1/4/15,1450.675486,,,
MIL,1/6/15,1445.37032,,,
MIL,1/7/15,1450.882295,,,
MIL,1/9/15,1457.600053,,,
MIL,1/10/15,1451.075189,,,
MIL,1/15/15,1457.658146,,,
MIL,1/19/15,1453.718601,,,
MIL,1/22/15,1448.614853,,,
MIL,1/24/15,1460.417374,,,
MIL,1/25/15,1456.099307,,,
MIL,1/27/15,1465.417468,,,
MIL,1/29/15,1471.69013,,,
MIL,1/31/15,1483.829828,,,
MIL,2/2/15,1495.696968,,,
MIL,2/4/15,1499.741629,,,
MIL,2/6/15,1494.028376,,,
MIL,2/7/15,1497.435471,,,
MIL,2/9/15,1502.751226,,,
MIL,2/11/15,1507.393019,,,
MIL,2/20/15,1512.883513,,,
MIL,2/22/15,1506.038044,,,
MIL,2/23/15,1494.547342,,,
MIL,2/25/15,1498.525633,,,
MIL,2/27/15,1486.67948,,,
MIL,2/28/15,1477.978285,,,
MIL,3/3/15,1464.328614,,,
MIL,3/4/15,1459.797231,,,
MIL,3/7/15,1467.168028,,,
MIL,3/9/15,1457.75906,,,
MIL,3/11/15,1461.272949,,,
MIL,3/12/15,1454.528425,,,
MIL,3/14/15,1446.183466,,,
MIL,3/17/15,1442.734445,,,
MIL,3/18/15,1437.120275,,,
MIL,3/20/15,1431.973383,,,
MIL,3/22/15,1423.981116,,,
MIL,3/24/15,1428.452798,,,
MIL,3/26/15,1435.287679,,,
MIL,3/28/15,1431.548157,,,
MIL,3/30/15,1424.459494,,,
MIL,4/1/15,1433.571742,,,
MIL,4/3/15,1443.9553,,,
MIL,4/4/15,1433.92271,,,
MIL,4/8/15,1430.519109,,,
MIL,4/10/15,1433.82693,,,
MIL,4/12/15,1453.607851,,,
MIL,4/13/15,1457.541911,,,
MIL,4/15/15,1451.936517,,,
MIL,4/18/15,1443.622914,,,
MIL,4/20/15,1436.973017,,,
MIL,4/23/15,1431.895735,,,
MIL,4/25/15,1439.276435,,,
MIL,4/27/15,1451.73927,,,
MIL,4/30/15,1429.564503,,,
MIL,10/26/15,1448.423377,,,
MIL,11/10/15,1436.871438,,,
MIL,11/11/15,1432.74718,,,
MIL,11/14/15,1441.953637,,,
MIL,11/19/15,1433.972433,,,
MIL,11/30/15,1448.208767,,,
MIL,12/9/15,1441.198949,,,
MIL,12/12/15,1467.153876,,,
MIL,12/15/15,1447.328779,,,
MIL,12/16/15,1439.886082,,,
MIL,12/18/15,1436.410984,,,
MIL,12/28/15,1428.431302,,,
MIL,1/5/16,1420.684002,,,
MIL,1/8/16,1426.178712,,,
MIL,1/12/16,1436.010817,,,
MIL,1/15/16,1447.787222,,,
MIL,1/19/16,1462.445725,,,
MIL,1/22/16,1456.947278,,,
MIL,1/23/16,1443.335171,,,
MIL,1/29/16,1438.522169,,,
MIL,2/9/16,1442.990352,,,
MIL,2/20/16,1456.573851,,,
MIL,2/22/16,1460.220162,,,
MIL,2/25/16,1453.632721,,,
MIL,2/29/16,1463.723879,,,
MIL,3/7/16,1454.73704,,,
MIL,3/9/16,1464.029265,,,
MIL,3/12/16,1474.864639,,,
MIL,3/23/16,1468.786459,,,
MIL,3/25/16,1460.160637,,,
MIL,4/3/16,1455.102553,,,
MIL,4/5/16,1443.847472,,,
MIL,4/8/16,1431.724253,,,
MIL,10/24/16,1450.04319,,,
MIL,10/26/16,1441.473694,,,
MIL,10/29/16,1445.285804,,,
MIL,10/30/16,1433.220148,,,
MIL,11/1/16,1440.203163,,,
MIL,11/3/16,1459.46298,,,
MIL,11/5/16,1474.622285,,,
MIL,11/6/16,1463.823606,,,
MIL,11/10/16,1456.121982,,,
MIL,11/12/16,1464.505138,,,
MIL,11/16/16,1458.402,,,
MIL,11/17/16,1442.535175,,,
MIL,11/19/16,1440.218711,,,
MIL,11/21/16,1445.631969,,,
MIL,11/25/16,1440.59723,,,
MIL,11/27/16,1448.400474,,,
MIL,11/29/16,1474.492192,,,
MIL,12/1/16,1483.39499,,,
MIL,12/3/16,1488.25336,,,
MIL,12/5/16,1486.264136,,,
MIL,12/7/16,1495.973815,,,
MIL,12/9/16,1489.897929,,,
MIL,12/10/16,1482.367825,,,
MIL,12/12/16,1470.330812,,,
MIL,12/15/16,1482.883143,,,
MIL,12/16/16,1505.325946,,,
MIL,12/20/16,1500.752994,,,
MIL,12/21/16,1493.833259,,,
MIL,12/23/16,1512.657572,,,
MIL,12/26/16,1505.081568,,,
MIL,12/28/16,1524.052494,,,
MIL,12/30/16,1506.000628,,,
MIL,12/31/16,1521.431887,,,
MIL,1/2/17,1529.087899,,,
MIL,1/4/17,1531.58432,,,
MIL,1/6/17,1523.589508,,,
MIL,1/8/17,1515.869316,,,
MIL,1/10/17,1525.174637,,,
MIL,1/13/17,1529.984637,,,
MIL,1/15/17,1517.320618,,,
MIL,1/16/17,1505.193233,,,
MIL,1/18/17,1493.448787,,,
MIL,1/20/17,1476.236442,,,
MIL,1/21/17,1462.987929,,,
MIL,1/23/17,1482.017524,,,
MIL,1/25/17,1473.874999,,,
MIL,1/27/17,1462.489092,,,
MIL,1/28/17,1457.869812,,,
MIL,2/1/17,1447.378827,,,
MIL,2/3/17,1441.26463,,,
MIL,2/4/17,1454.59105,,,
MIL,2/8/17,1441.770974,,,
MIL,2/10/17,1431.528384,,,
MIL,2/11/17,1450.798569,,,
MIL,2/13/17,1463.344448,,,
MIL,2/15/17,1465.63893,,,
MIL,2/24/17,1457.032234,,,
MIL,2/26/17,1460.836679,,,
MIL,2/27/17,1455.544763,,,
MIL,3/1/17,1445.595273,,,
MIL,3/3/17,1460.454023,,,
MIL,3/4/17,1471.290568,,,
MIL,3/6/17,1478.302294,,,
MIL,3/8/17,1485.536484,,,
MIL,3/10/17,1498.359742,,,
MIL,3/11/17,1506.662508,,,
MIL,3/13/17,1490.104147,,,
MIL,3/15/17,1495.307739,,,
MIL,3/17/17,1497.599549,,,
MIL,3/18/17,1488.405072,,,
MIL,3/21/17,1494.315156,,,
MIL,3/22/17,1503.828653,,,
MIL,3/24/17,1508.168925,,,
MIL,3/26/17,1494.563652,,,
MIL,3/28/17,1504.496637,,,
MIL,3/29/17,1512.049466,,,
MIL,3/31/17,1515.380314,,,
MIL,4/2/17,1508.57905,,,
MIL,4/4/17,1488.273569,,,
MIL,4/6/17,1474.628132,,,
MIL,4/8/17,1479.343191,,,
MIL,4/10/17,1489.086385,,,
MIL,4/12/17,1476.720484,,,
MIL,4/15/17,1495.572561,,,
MIL,4/18/17,1489.260394,,,
MIL,4/20/17,1514.906517,,,
MIL,4/22/17,1505.7538,,,
MIL,4/24/17,1489.267473,,,
MIL,4/27/17,1485.187506,,,
MIN,10/28/13,1471.48865,,,
MIN,10/30/13,1474.761036,,,
MIN,11/1/13,1498.988074,,,
MIN,11/3/13,1511.744826,,,
MIN,11/4/13,1506.678259,,,
MIN,11/6/13,1497.344754,,,
MIN,11/8/13,1507.025576,,,
MIN,11/10/13,1523.517069,,,
MIN,11/11/13,1519.444683,,,
MIN,11/13/13,1529.084255,,,
MIN,11/15/13,1523.587977,,,
MIN,11/16/13,1534.68104,,,
MIN,11/19/13,1527.167504,,,
MIN,11/20/13,1522.364048,,,
MIN,11/22/13,1539.759075,,,
MIN,11/23/13,1529.539188,,,
MIN,11/25/13,1519.658324,,,
MIN,11/27/13,1513.295922,,,
MIN,11/30/13,1521.863282,,,
MIN,12/1/13,1514.655637,,,
MIN,12/7/13,1504.904586,,,
MIN,12/10/13,1521.910327,,,
MIN,12/11/13,1525.802737,,,
MIN,12/13/13,1520.602739,,,
MIN,12/15/13,1530.14841,,,
MIN,12/16/13,1523.178929,,,
MIN,12/18/13,1535.984835,,,
MIN,12/20/13,1522.144572,,,
MIN,12/22/13,1517.705964,,,
MIN,12/27/13,1531.271366,,,
MIN,12/28/13,1538.141166,,,
MIN,12/30/13,1533.718507,,,
MIN,1/1/14,1542.244319,,,
MIN,1/4/14,1538.714139,,,
MIN,1/6/14,1549.054392,,,
MIN,1/8/14,1545.07892,,,
MIN,1/10/14,1554.044397,,,
MIN,1/12/14,1543.867148,,,
MIN,1/15/14,1537.550356,,,
MIN,1/17/14,1530.804549,,,
MIN,1/18/14,1543.550147,,,
MIN,1/21/14,1551.782954,,,
MIN,1/24/14,1556.737286,,,
MIN,1/25/14,1546.904558,,,
MIN,1/27/14,1555.095837,,,
MIN,1/29/14,1561.224953,,,
MIN,1/31/14,1555.850804,,,
MIN,2/1/14,1546.716454,,,
MIN,2/4/14,1550.894254,,,
MIN,2/5/14,1545.040311,,,
MIN,2/7/14,1534.998056,,,
MIN,2/8/14,1527.951377,,,
MIN,2/10/14,1516.819666,,,
MIN,2/12/14,1533.583954,,,
MIN,2/19/14,1551.155495,,,
MIN,2/22/14,1559.434842,,,
MIN,2/23/14,1548.831718,,,
MIN,2/25/14,1559.811155,,,
MIN,3/1/14,1565.811683,,,
MIN,3/3/14,1569.099783,,,
MIN,3/5/14,1555.36577,,,
MIN,3/7/14,1561.005797,,,
MIN,3/9/14,1553.621396,,,
MIN,3/11/14,1556.316612,,,
MIN,3/14/14,1543.129533,,,
MIN,3/16/14,1545.531561,,,
MIN,3/19/14,1550.208163,,,
MIN,3/20/14,1535.642623,,,
MIN,3/23/14,1528.113138,,,
MIN,3/24/14,1516.159861,,,
MIN,3/26/14,1528.54141,,,
MIN,3/28/14,1539.470164,,,
MIN,3/30/14,1526.384826,,,
MIN,3/31/14,1520.409306,,,
MIN,4/2/14,1536.325881,,,
MIN,4/4/14,1542.667692,,,
MIN,4/5/14,1530.329564,,,
MIN,4/8/14,1557.536915,,,
MIN,4/9/14,1546.074116,,,
MIN,4/11/14,1552.069936,,,
MIN,4/13/14,1544.867732,,,
MIN,4/14/14,1536.152029,,,
MIN,4/16/14,1526.370172,,,
MIN,11/2/15,1324.637589,,,
MIN,11/10/15,1352.894887,,,
MIN,11/13/15,1353.485697,,,
MIN,11/15/15,1352.433085,,,
MIN,11/18/15,1368.534454,,,
MIN,11/20/15,1366.744616,,,
MIN,11/23/15,1378.34017,,,
MIN,11/27/15,1395.589578,,,
MIN,12/1/15,1375.441006,,,
MIN,12/5/15,1375.53763,,,
MIN,12/13/15,1368.722894,,,
MIN,12/16/15,1358.100903,,,
MIN,12/18/15,1372.508043,,,
MIN,12/20/15,1382.460923,,,
MIN,12/23/15,1351.483551,,,
MIN,12/26/15,1350.532326,,,
MIN,12/28/15,1354.181517,,,
MIN,12/30/15,1374.894458,,,
MIN,12/31/15,1342.808733,,,
MIN,1/4/16,1335.232535,,,
MIN,1/12/16,1329.366543,,,
MIN,1/15/16,1321.84109,,,
MIN,1/17/16,1354.910018,,,
MIN,1/23/16,1326.78644,,,
MIN,1/27/16,1309.53672,,,
MIN,1/29/16,1303.984808,,,
MIN,1/31/16,1308.122011,,,
MIN,2/10/16,1343.187903,,,
MIN,2/19/16,1326.550658,,,
MIN,2/20/16,1322.258242,,,
MIN,2/24/16,1332.505654,,,
MIN,3/2/16,1328.644597,,,
MIN,3/5/16,1338.308974,,,
MIN,3/7/16,1319.576584,,,
MIN,3/8/16,1319.422715,,,
MIN,3/11/16,1335.783187,,,
MIN,3/14/16,1317.621637,,,
MIN,3/16/16,1336.822127,,,
MIN,3/23/16,1330.262533,,,
MIN,3/25/16,1327.600506,,,
MIN,3/26/16,1313.31671,,,
MIN,3/28/16,1324.765559,,,
MIN,4/1/16,1305.738035,,,
MIN,4/7/16,1344.961182,,,
MIN,4/9/16,1340.963149,,,
MIN,10/27/14,1521.027629,,,
MIN,10/29/14,1515.413172,,,
MIN,10/30/14,1519.126718,,,
MIN,11/1/14,1515.694115,,,
MIN,11/5/14,1524.710627,,,
MIN,11/7/14,1511.961238,,,
MIN,11/8/14,1503.152263,,,
MIN,11/12/14,1495.52288,,,
MIN,11/14/14,1461.439101,,,
MIN,11/15/14,1451.992336,,,
MIN,11/19/14,1465.6442,,,
MIN,11/21/14,1456.215404,,,
MIN,11/22/14,1445.750473,,,
MIN,11/26/14,1429.378946,,,
MIN,11/28/14,1432.550457,,,
MIN,11/30/14,1424.788676,,,
MIN,12/1/14,1414.462412,,,
MIN,12/3/14,1403.264826,,,
MIN,12/5/14,1400.981797,,,
MIN,12/6/14,1394.794485,,,
MIN,12/8/14,1389.394349,,,
MIN,12/10/14,1405.87211,,,
MIN,12/12/14,1395.829725,,,
MIN,12/14/14,1388.307249,,,
MIN,12/16/14,1380.814546,,,
MIN,12/19/14,1367.092978,,,
MIN,12/21/14,1362.275148,,,
MIN,12/23/14,1351.919515,,,
MIN,12/26/14,1346.859593,,,
MIN,12/27/14,1342.423456,,,
MIN,12/30/14,1335.09763,,,
MIN,1/1/15,1330.68791,,,
MIN,1/3/15,1320.841034,,,
MIN,1/5/15,1314.689744,,,
MIN,1/7/15,1312.640442,,,
MIN,1/9/15,1303.647797,,,
MIN,1/10/15,1300.004162,,,
MIN,1/13/15,1316.529187,,,
MIN,1/16/15,1311.164689,,,
MIN,1/17/15,1326.597474,,,
MIN,1/19/15,1312.616264,,,
MIN,1/21/15,1306.342523,,,
MIN,1/23/15,1301.314828,,,
MIN,1/25/15,1297.99393,,,
MIN,1/26/15,1293.905725,,,
MIN,1/28/15,1308.730034,,,
MIN,1/30/15,1297.457232,,,
MIN,1/31/15,1291.215864,,,
MIN,2/2/15,1288.301946,,,
MIN,2/4/15,1294.472552,,,
MIN,2/6/15,1303.684166,,,
MIN,2/8/15,1320.16359,,,
MIN,2/9/15,1316.948117,,,
MIN,2/11/15,1315.678052,,,
MIN,2/20/15,1324.075453,,,
MIN,2/23/15,1319.531732,,,
MIN,2/25/15,1345.185322,,,
MIN,2/27/15,1341.011118,,,
MIN,2/28/15,1338.684847,,,
MIN,3/2/15,1336.465714,,,
MIN,3/4/15,1324.53609,,,
MIN,3/7/15,1343.537248,,,
MIN,3/9/15,1338.933224,,,
MIN,3/11/15,1332.502062,,,
MIN,3/13/15,1326.864153,,,
MIN,3/15/15,1319.822807,,,
MIN,3/16/15,1309.286851,,,
MIN,3/18/15,1305.741839,,,
MIN,3/19/15,1310.24563,,,
MIN,3/22/15,1302.818769,,,
MIN,3/23/15,1312.128093,,,
MIN,3/25/15,1307.580868,,,
MIN,3/27/15,1303.461305,,,
MIN,3/29/15,1293.457117,,,
MIN,3/30/15,1285.458662,,,
MIN,4/1/15,1279.737706,,,
MIN,4/3/15,1268.006161,,,
MIN,4/7/15,1262.531294,,,
MIN,4/8/15,1256.380999,,,
MIN,4/10/15,1247.502101,,,
MIN,4/11/15,1245.932322,,,
MIN,4/13/15,1241.081796,,,
MIN,4/15/15,1235.138182,,,
MIN,10/26/15,1302.603637,,,
MIN,10/28/15,1306.794338,,,
MIN,10/30/15,1328.392875,,,
MIN,11/5/15,1320.928542,,,
MIN,11/7/15,1340.484256,,,
MIN,11/9/15,1360.481568,,,
MIN,11/12/15,1357.519598,,,
MIN,11/17/15,1374.414627,,,
MIN,11/25/15,1384.718144,,,
MIN,11/29/15,1380.386637,,,
MIN,12/7/15,1377.688325,,,
MIN,12/9/15,1380.282008,,,
MIN,12/11/15,1375.283016,,,
MIN,12/15/15,1365.799099,,,
MIN,12/21/15,1356.426306,,,
MIN,1/2/16,1348.350102,,,
MIN,1/6/16,1343.427126,,,
MIN,1/8/16,1336.418187,,,
MIN,1/10/16,1332.460346,,,
MIN,1/13/16,1329.256823,,,
MIN,1/19/16,1320.490353,,,
MIN,1/20/16,1314.523424,,,
MIN,1/25/16,1311.568473,,,
MIN,2/2/16,1304.805081,,,
MIN,2/3/16,1323.182245,,,
MIN,2/6/16,1338.346439,,,
MIN,2/8/16,1330.214003,,,
MIN,2/22/16,1337.476912,,,
MIN,2/27/16,1345.073521,,,
MIN,2/28/16,1333.2321,,,
MIN,3/4/16,1323.594094,,,
MIN,3/18/16,1319.698954,,,
MIN,3/21/16,1318.440127,,,
MIN,3/30/16,1312.395871,,,
MIN,4/3/16,1307.407347,,,
MIN,4/5/16,1332.957071,,,
MIN,4/11/16,1322.920207,,,
MIN,4/13/16,1358.787718,,,
MIN,10/24/16,1395.340788,,,
MIN,10/26/16,1389.632082,,,
MIN,10/29/16,1384.540281,,,
MIN,11/1/16,1413.132675,,,
MIN,11/3/16,1407.889165,,,
MIN,11/5/16,1399.931629,,,
MIN,11/8/16,1389.998544,,,
MIN,11/9/16,1405.987028,,,
MIN,11/12/16,1400.675038,,,
MIN,11/13/16,1419.843458,,,
MIN,11/15/16,1414.308658,,,
MIN,11/17/16,1422.700459,,,
MIN,11/19/16,1406.239171,,,
MIN,11/21/16,1400.243368,,,
MIN,11/23/16,1385.481102,,,
MIN,11/25/16,1396.675346,,,
MIN,11/26/16,1392.368548,,,
MIN,11/28/16,1386.36581,,,
MIN,11/30/16,1382.290951,,,
MIN,12/2/16,1376.629838,,,
MIN,12/3/16,1388.106219,,,
MIN,12/6/16,1383.808724,,,
MIN,12/8/16,1377.245897,,,
MIN,12/9/16,1365.488545,,,
MIN,12/11/16,1362.961011,,,
MIN,12/13/16,1375.017397,,,
MIN,12/17/16,1372.764276,,,
MIN,12/19/16,1379.50587,,,
MIN,12/21/16,1392.263584,,,
MIN,12/23/16,1386.782371,,,
MIN,12/25/16,1380.447188,,,
MIN,12/26/16,1396.699527,,,
MIN,12/28/16,1392.104129,,,
MIN,12/30/16,1412.584989,,,
MIN,1/1/17,1406.372247,,,
MIN,1/3/17,1400.33989,,,
MIN,1/6/17,1393.380407,,,
MIN,1/7/17,1390.586487,,,
MIN,1/9/17,1400.48474,,,
MIN,1/11/17,1424.357963,,,
MIN,1/13/17,1440.608951,,,
MIN,1/15/17,1428.972717,,,
MIN,1/17/17,1425.431316,,,
MIN,1/19/17,1435.591711,,,
MIN,1/22/17,1441.295402,,,
MIN,1/24/17,1444.431751,,,
MIN,1/26/17,1437.887699,,,
MIN,1/28/17,1445.598001,,,
MIN,1/30/17,1450.92761,,,
MIN,2/1/17,1437.496122,,,
MIN,2/3/17,1429.066553,,,
MIN,2/4/17,1422.774129,,,
MIN,2/6/17,1418.989907,,,
MIN,2/8/17,1427.016652,,,
MIN,2/10/17,1413.49305,,,
MIN,2/12/17,1437.620124,,,
MIN,2/14/17,1432.88242,,,
MIN,2/15/17,1448.476806,,,
MIN,2/24/17,1460.631344,,,
MIN,2/25/17,1452.87973,,,
MIN,2/27/17,1464.78085,,,
MIN,3/1/17,1496.084866,,,
MIN,3/4/17,1491.774285,,,
MIN,3/8/17,1508.760737,,,
MIN,3/10/17,1516.33384,,,
MIN,3/11/17,1507.611659,,,
MIN,3/13/17,1525.045181,,,
MIN,3/15/17,1513.992451,,,
MIN,3/17/17,1500.605178,,,
MIN,3/19/17,1486.675079,,,
MIN,3/21/17,1482.858881,,,
MIN,3/24/17,1468.204574,,,
MIN,3/25/17,1457.481545,,,
MIN,3/28/17,1462.02157,,,
MIN,3/30/17,1467.361749,,,
MIN,4/1/17,1458.65999,,,
MIN,4/3/17,1463.644344,,,
MIN,4/4/17,1459.141362,,,
MIN,4/6/17,1451.95448,,,
MIN,4/7/17,1446.110168,,,
MIN,4/9/17,1441.062844,,,
MIN,4/11/17,1437.723543,,,
MIN,4/12/17,1433.114579,,,
NOP,10/28/13,1427.6258,,,
NOP,10/30/13,1423.39852,,,
NOP,11/1/13,1403.50278,,,
NOP,11/2/13,1416.474844,,,
NOP,11/5/13,1409.161675,,,
NOP,11/6/13,1433.246328,,,
NOP,11/8/13,1445.816073,,,
NOP,11/10/13,1437.112328,,,
NOP,11/12/13,1421.238044,,,
NOP,11/13/13,1413.664178,,,
NOP,11/16/13,1440.793777,,,
NOP,11/20/13,1447.975124,,,
NOP,11/22/13,1451.702752,,,
NOP,11/25/13,1444.44236,,,
NOP,11/26/13,1441.735975,,,
NOP,11/29/13,1453.928823,,,
NOP,12/1/13,1460.918638,,,
NOP,12/2/13,1467.576524,,,
NOP,12/4/13,1463.211998,,,
NOP,12/6/13,1456.389886,,,
NOP,12/11/13,1462.583302,,,
NOP,12/13/13,1471.937727,,,
NOP,12/15/13,1464.81966,,,
NOP,12/17/13,1456.027251,,,
NOP,12/18/13,1448.669496,,,
NOP,12/21/13,1444.660366,,,
NOP,12/23/13,1454.985261,,,
NOP,12/27/13,1473.355886,,,
NOP,12/28/13,1466.432337,,,
NOP,12/30/13,1472.972428,,,
NOP,1/1/14,1462.858729,,,
NOP,1/3/14,1468.189638,,,
NOP,1/4/14,1459.900722,,,
NOP,1/7/14,1452.066976,,,
NOP,1/8/14,1445.060166,,,
NOP,1/10/14,1434.107396,,,
NOP,1/11/14,1429.830154,,,
NOP,1/13/14,1426.876163,,,
NOP,1/15/14,1423.653839,,,
NOP,1/18/14,1418.02945,,,
NOP,1/20/14,1426.851758,,,
NOP,1/21/14,1413.247251,,,
NOP,1/24/14,1417.476954,,,
NOP,1/26/14,1422.507018,,,
NOP,1/28/14,1430.708633,,,
NOP,1/29/14,1422.680393,,,
NOP,2/1/14,1434.776059,,,
NOP,2/3/14,1430.995514,,,
NOP,2/5/14,1439.667069,,,
NOP,2/7/14,1450.60288,,,
NOP,2/9/14,1440.268226,,,
NOP,2/10/14,1433.812249,,,
NOP,2/12/14,1436.493083,,,
NOP,2/19/14,1429.344879,,,
NOP,2/21/14,1423.981933,,,
NOP,2/22/14,1420.801317,,,
NOP,2/24/14,1414.971545,,,
NOP,2/26/14,1404.25344,,,
NOP,2/28/14,1396.30999,,,
NOP,3/1/14,1385.852699,,,
NOP,3/3/14,1377.849011,,,
NOP,3/4/14,1385.510318,,,
NOP,3/7/14,1390.701001,,,
NOP,3/9/14,1397.287003,,,
NOP,3/12/14,1394.909762,,,
NOP,3/14/14,1389.951902,,,
NOP,3/16/14,1393.25673,,,
NOP,3/19/14,1388.729726,,,
NOP,3/21/14,1398.376205,,,
NOP,3/22/14,1418.603416,,,
NOP,3/24/14,1428.783935,,,
NOP,3/26/14,1437.842598,,,
NOP,3/28/14,1442.806298,,,
NOP,3/29/14,1436.961569,,,
NOP,3/31/14,1429.791917,,,
NOP,4/2/14,1407.636528,,,
NOP,4/4/14,1400.153591,,,
NOP,4/6/14,1395.29707,,,
NOP,4/9/14,1391.121706,,,
NOP,4/11/14,1384.421346,,,
NOP,4/12/14,1380.320413,,,
NOP,4/14/14,1404.497664,,,
NOP,4/16/14,1417.110718,,,
NOP,10/27/15,1500.227414,,,
NOP,10/28/15,1493.043046,,,
NOP,10/31/15,1501.495458,,,
NOP,11/3/15,1495.538246,,,
NOP,11/7/15,1492.104672,,,
NOP,11/10/15,1515.663879,,,
NOP,11/13/15,1478.090232,,,
NOP,11/15/15,1481.516456,,,
NOP,11/17/15,1477.910934,,,
NOP,11/18/15,1486.220315,,,
NOP,11/20/15,1515.163537,,,
NOP,11/22/15,1500.410173,,,
NOP,11/25/15,1500.762723,,,
NOP,11/27/15,1481.25782,,,
NOP,11/28/15,1481.26541,,,
NOP,12/1/15,1485.657155,,,
NOP,12/2/15,1485.78285,,,
NOP,12/11/15,1494.488924,,,
NOP,12/12/15,1484.826962,,,
NOP,12/14/15,1484.297868,,,
NOP,12/16/15,1500.835183,,,
NOP,12/18/15,1475.408756,,,
NOP,12/20/15,1495.749296,,,
NOP,12/23/15,1509.052546,,,
NOP,12/25/15,1482.615647,,,
